HostTaxID,Host,HostGenus,HostFamily,HostOrder,HostClass,HostNCBIResolved
219595,Cygnus cygnus,Cygnus,Anatidae,Anseriformes,Aves,TRUE
58060,Cynopterus brachyotis,Cynopterus,Pteropodidae,Chiroptera,Mammalia,TRUE
298109,Cynopterus horsfieldii,Cynopterus,Pteropodidae,Chiroptera,Mammalia,TRUE
9400,Cynopterus sphinx,Cynopterus,Pteropodidae,Chiroptera,Mammalia,TRUE
106343,Deomys ferrugineus,Deomys,Muridae,Rodentia,Mammalia,TRUE
1001553,Dephomys defua,Dephomys,Muridae,Rodentia,Mammalia,TRUE
40229,Dermanura phaeotis,Dermanura,Phyllostomidae,Chiroptera,Mammalia,TRUE
9430,Desmodus rotundus,Desmodus,Phyllostomidae,Chiroptera,Mammalia,TRUE
249021,Doryrhina cyclops,Doryrhina,Hipposideridae,Chiroptera,Mammalia,TRUE
226546,Dremomys rufigenis,Dremomys,Sciuridae,Rodentia,Mammalia,TRUE
326081,Dyacopterus spadiceus,Dyacopterus,Pteropodidae,Chiroptera,Mammalia,TRUE
162630,Echinosorex gymnura,Echinosorex,Erinaceidae,Eulipotyphla,Mammalia,TRUE
77214,Eidolon helvum,Eidolon,Pteropodidae,Chiroptera,Mammalia,TRUE
58065,Eonycteris spelaea,Eonycteris,Pteropodidae,Chiroptera,Mammalia,TRUE
259049,Eothenomys cachinus,Eothenomys,Cricetidae,Rodentia,Mammalia,TRUE
372077,Epomophorus gambianus,Epomophorus,Pteropodidae,Chiroptera,Mammalia,TRUE
903567,Epomophorus labiatus,Epomophorus,Pteropodidae,Chiroptera,Mammalia,TRUE
2853157,Epomophorus pusillus,Epomophorus,Pteropodidae,Chiroptera,Mammalia,TRUE
1410044,Epomops buettikoferi,Epomops,Pteropodidae,Chiroptera,Mammalia,TRUE
77231,Epomops franqueti,Epomops,Pteropodidae,Chiroptera,Mammalia,TRUE
9538,Erythrocebus patas,Erythrocebus,Cercopithecidae,Primates,Mammalia,TRUE
226680,Funisciurus pyrropus,Funisciurus,Sciuridae,Rodentia,Mammalia,TRUE
9031,Gallus gallus,Gallus,Phasianidae,Galliformes,Aves,TRUE
258909,Glauconycteris poensis,Glauconycteris,Vespertilionidae,Chiroptera,Mammalia,TRUE
909369,Glauconycteris variegata,Glauconycteris,Vespertilionidae,Chiroptera,Mammalia,TRUE
177159,Glossophaga commissarisi,Glossophaga,Phyllostomidae,Chiroptera,Mammalia,TRUE
27638,Glossophaga soricina,Glossophaga,Phyllostomidae,Chiroptera,Mammalia,TRUE
499232,Gorilla beringei,Gorilla,Hominidae,Primates,Mammalia,TRUE
9593,Gorilla gorilla,Gorilla,Hominidae,Primates,Mammalia,TRUE
209871,Heimyscus fumosus,Heimyscus,Muridae,Rodentia,Mammalia,TRUE
1235482,Heliosciurus gambianus,Heliosciurus,Sciuridae,Rodentia,Mammalia,TRUE
186990,Hipposideros armiger,Hipposideros,Hipposideridae,Chiroptera,Mammalia,TRUE
157961,Hipposideros bicolor,Hipposideros,Hipposideridae,Chiroptera,Mammalia,TRUE
302402,Hipposideros caffer,Hipposideros,Hipposideridae,Chiroptera,Mammalia,TRUE
170233,Hipposideros cervinus,Hipposideros,Hipposideridae,Chiroptera,Mammalia,TRUE
59453,Hipposideros diadema,Hipposideros,Hipposideridae,Chiroptera,Mammalia,TRUE
584995,Hipposideros fuliginosus,Hipposideros,Hipposideridae,Chiroptera,Mammalia,TRUE
58069,Hipposideros galeritus,Hipposideros,Hipposideridae,Chiroptera,Mammalia,TRUE
584997,Hipposideros jonesi,Hipposideros,Hipposideridae,Chiroptera,Mammalia,TRUE
175524,Hipposideros larvatus,Hipposideros,Hipposideridae,Chiroptera,Mammalia,TRUE
1207989,Hipposideros lekaguli,Hipposideros,Hipposideridae,Chiroptera,Mammalia,TRUE
334201,Hipposideros pomona,Hipposideros,Hipposideridae,Chiroptera,Mammalia,TRUE
188569,Hipposideros pratti,Hipposideros,Hipposideridae,Chiroptera,Mammalia,TRUE
463808,Hipposideros ruber,Hipposideros,Hipposideridae,Chiroptera,Mammalia,TRUE
9606,Homo sapiens,Homo,Hominidae,Primates,Mammalia,TRUE
9589,Hylobates pileatus,Hylobates,Hylobatidae,Primates,Mammalia,TRUE
41265,Hylomyscus stella,Hylomyscus,Muridae,Rodentia,Mammalia,TRUE
100945,Hylopetes phayrei,Hylopetes,Sciuridae,Rodentia,Mammalia,TRUE
143286,Hystrix brachyura,Hystrix,Hystricidae,Rodentia,Mammalia,TRUE
360967,Ia io,Ia,Vespertilionidae,Chiroptera,Mammalia,TRUE
155035,Kerivoula hardwickii,Kerivoula,Vespertilionidae,Chiroptera,Mammalia,TRUE
685729,Kerivoula minuta,Kerivoula,Vespertilionidae,Chiroptera,Mammalia,TRUE
258925,Kerivoula pellucida,Kerivoula,Vespertilionidae,Chiroptera,Mammalia,TRUE
857467,Leopoldamys neilli,Leopoldamys,Muridae,Rodentia,Mammalia,TRUE
69073,Leopoldamys sabanus,Leopoldamys,Muridae,Rodentia,Mammalia,TRUE
1001577,Lichonycteris obscura,Lichonycteris,Phyllostomidae,Chiroptera,Mammalia,TRUE
148061,Lonchorhina aurita,Lonchorhina,Phyllostomidae,Chiroptera,Mammalia,TRUE
75567,Lophocebus albigena,Lophocebus,Cercopithecidae,Primates,Mammalia,TRUE
75566,Lophocebus aterrimus,Lophocebus,Cercopithecidae,Primates,Mammalia,TRUE
1116258,Lophuromys nudicaudus,Lophuromys,Muridae,Rodentia,Mammalia,TRUE
3371112,Lyroderma lyra,Lyroderma,Megadermatidae,Chiroptera,Mammalia,TRUE
9541,Macaca fascicularis,Macaca,Cercopithecidae,Primates,Mammalia,TRUE
90387,Macaca leonina,Macaca,Cercopithecidae,Primates,Mammalia,TRUE
9544,Macaca mulatta,Macaca,Cercopithecidae,Primates,Mammalia,TRUE
9545,Macaca nemestrina,Macaca,Cercopithecidae,Primates,Mammalia,TRUE
54600,Macaca nigra,Macaca,Cercopithecidae,Primates,Mammalia,TRUE
326083,Macroglossus sobrinus,Macroglossus,Pteropodidae,Chiroptera,Mammalia,TRUE
110941,Macronycteris commersonii,Macronycteris,Hipposideridae,Chiroptera,Mammalia,TRUE
584996,Macronycteris gigas,Macronycteris,Hipposideridae,Chiroptera,Mammalia,TRUE
112226,Malacomys longipes,Malacomys,Muridae,Rodentia,Mammalia,TRUE
9568,Mandrillus leucophaeus,Mandrillus,Cercopithecidae,Primates,Mammalia,TRUE
9561,Mandrillus sphinx,Mandrillus,Cercopithecidae,Primates,Mammalia,TRUE
42719,Marmosa demerarae,Marmosa,Didelphidae,Didelphimorphia,Mammalia,TRUE
10112,Mastomys natalensis,Mastomys,Muridae,Rodentia,Mammalia,TRUE
69081,Maxomys surifer,Maxomys,Muridae,Rodentia,Mammalia,TRUE
69127,Maxomys whiteheadi,Maxomys,Muridae,Rodentia,Mammalia,TRUE
9414,Megaderma spasma,Megaderma,Megadermatidae,Chiroptera,Mammalia,TRUE
298110,Megaerops ecaudatus,Megaerops,Pteropodidae,Chiroptera,Mammalia,TRUE
77233,Megaerops niphanae,Megaerops,Pteropodidae,Chiroptera,Mammalia,TRUE
58073,Megaloglossus woermanni,Megaloglossus,Pteropodidae,Chiroptera,Mammalia,TRUE
52808,Menetes berdmorei,Menetes,Sciuridae,Rodentia,Mammalia,TRUE
148094,Mesophylla macconnelli,Mesophylla,Phyllostomidae,Chiroptera,Mammalia,TRUE
221087,Miniopterus inflatus,Miniopterus,Miniopteridae,Chiroptera,Mammalia,TRUE
438766,Miniopterus magnater,Miniopterus,Miniopteridae,Chiroptera,Mammalia,TRUE
221086,Miniopterus minor,Miniopterus,Miniopteridae,Chiroptera,Mammalia,TRUE
258934,Miniopterus pusillus,Miniopterus,Miniopteridae,Chiroptera,Mammalia,TRUE
9433,Miniopterus schreibersii,Miniopterus,Miniopteridae,Chiroptera,Mammalia,TRUE
27622,Molossus molossus,Molossus,Molossidae,Chiroptera,Mammalia,TRUE
258863,Mops condylurus,Mops,Molossidae,Chiroptera,Mammalia,TRUE
452595,Mops midas,Mops,Molossidae,Chiroptera,Mammalia,TRUE
3370289,Mops plicatus,Mops,Molossidae,Chiroptera,Mammalia,TRUE
242384,Mops pumilus,Mops,Molossidae,Chiroptera,Mammalia,TRUE
177185,Murina cyclotis,Murina,Vespertilionidae,Chiroptera,Mammalia,TRUE
397332,Mus bufo,Mus,Muridae,Rodentia,Mammalia,TRUE
10089,Mus caroli,Mus,Muridae,Rodentia,Mammalia,TRUE
10097,Mus cervicolor,Mus,Muridae,Rodentia,Mammalia,TRUE
10098,Mus cookii,Mus,Muridae,Rodentia,Mammalia,TRUE
10105,Mus minutoides,Mus,Muridae,Rodentia,Mammalia,TRUE
60742,Mus musculoides,Mus,Muridae,Rodentia,Mammalia,TRUE
10090,Mus musculus,Mus,Muridae,Rodentia,Mammalia,TRUE
10095,Mus sp.,Mus,Muridae,Rodentia,Mammalia,TRUE
36240,Mustela sibirica,Mustela,Mustelidae,Carnivora,Mammalia,TRUE
77243,Myonycteris torquata,Myonycteris,Pteropodidae,Chiroptera,Mammalia,TRUE
159322,Myotis albescens,Myotis,Vespertilionidae,Chiroptera,Mammalia,TRUE
415933,Myotis altarium,Myotis,Vespertilionidae,Chiroptera,Mammalia,TRUE
257882,Myotis californicus,Myotis,Vespertilionidae,Chiroptera,Mammalia,TRUE
98922,Myotis daubentonii,Myotis,Vespertilionidae,Chiroptera,Mammalia,TRUE
452653,Myotis fimbriatus,Myotis,Vespertilionidae,Chiroptera,Mammalia,TRUE
138977,Myotis horsfieldii,Myotis,Vespertilionidae,Chiroptera,Mammalia,TRUE
159327,Myotis keaysi,Myotis,Vespertilionidae,Chiroptera,Mammalia,TRUE
452654,Myotis laniger,Myotis,Vespertilionidae,Chiroptera,Mammalia,TRUE
587652,Myotis longipes,Myotis,Vespertilionidae,Chiroptera,Mammalia,TRUE
159330,Myotis muricola,Myotis,Vespertilionidae,Chiroptera,Mammalia,TRUE
51298,Myotis myotis,Myotis,Vespertilionidae,Chiroptera,Mammalia,TRUE
159332,Myotis oxyotus,Myotis,Vespertilionidae,Chiroptera,Mammalia,TRUE
203696,Myotis pilosus,Myotis,Vespertilionidae,Chiroptera,Mammalia,TRUE
258940,Myotis siligorensis,Myotis,Vespertilionidae,Chiroptera,Mammalia,TRUE
9435,Myotis velifer,Myotis,Vespertilionidae,Chiroptera,Mammalia,TRUE
160974,Myotis welwitschii,Myotis,Vespertilionidae,Chiroptera,Mammalia,TRUE
71115,Nandinia binotata,Nandinia,Nandiniidae,Carnivora,Mammalia,TRUE
43780,Nasalis larvatus,Nasalis,Cercopithecidae,Primates,Mammalia,TRUE
258944,Neoromicia somalicus,Neoromicia,Vespertilionidae,Chiroptera,Mammalia,TRUE
69083,Niviventer cremoriventer,Niviventer,Muridae,Rodentia,Mammalia,TRUE
425033,Niviventer eha,Niviventer,Muridae,Rodentia,Mammalia,TRUE
83774,Niviventer fulvescens,Niviventer,Muridae,Rodentia,Mammalia,TRUE
375553,Nyctalus plancyi,Nyctalus,Vespertilionidae,Chiroptera,Mammalia,TRUE
178896,Nycteris grandis,Nycteris,Nycteridae,Chiroptera,Mammalia,TRUE
270766,Nycteris hispida,Nycteris,Nycteridae,Chiroptera,Mammalia,TRUE
3370416,Nycteris major,Nycteris,Nycteridae,Chiroptera,Mammalia,TRUE
59467,Nycteris thebaica,Nycteris,Nycteridae,Chiroptera,Mammalia,TRUE
479723,Nycteris tragata,Nycteris,Nycteridae,Chiroptera,Mammalia,TRUE
261741,Nycticebus bengalensis,Nycticebus,Lorisidae,Primates,Mammalia,TRUE
1286224,Nycticeinops crassulus,Nycticeinops,Vespertilionidae,Chiroptera,Mammalia,TRUE
170209,Nyctimene cephalotes,Nyctimene,Pteropodidae,Chiroptera,Mammalia,TRUE
27627,Nyctinomops laticaudatus,Nyctinomops,Molossidae,Chiroptera,Mammalia,TRUE
130843,Ochotona thibetana,Ochotona,Ochotonidae,Lagomorpha,Mammalia,TRUE
258867,Otomops martiensseni,Otomops,Molossidae,Chiroptera,Mammalia,TRUE
9940,Ovis aries,Ovis,Bovidae,Artiodactyla,Mammalia,TRUE
9598,Pan troglodytes,Pan,Hominidae,Primates,Mammalia,TRUE
9555,Papio anubis,Papio,Cercopithecidae,Primates,Mammalia,TRUE
9556,Papio cynocephalus,Papio,Cercopithecidae,Primates,Mammalia,TRUE
9557,Papio hamadryas,Papio,Cercopithecidae,Primates,Mammalia,TRUE
71117,Paradoxurus hermaphroditus,Paradoxurus,Viverridae,Carnivora,Mammalia,TRUE
358128,Phataginus tricuspis,Phataginus,Manidae,Pholidota,Mammalia,TRUE
907742,Philantomba monticola,Philantomba,Bovidae,Artiodactyla,Mammalia,TRUE
9423,Phyllostomus hastatus,Phyllostomus,Phyllostomidae,Chiroptera,Mammalia,TRUE
591935,Piliocolobus tholloni,Piliocolobus,Cercopithecidae,Primates,Mammalia,TRUE
258946,Pipistrellus coromandra,Pipistrellus,Vespertilionidae,Chiroptera,Mammalia,TRUE
294653,Pipistrellus hesperidus,Pipistrellus,Vespertilionidae,Chiroptera,Mammalia,TRUE
59472,Pipistrellus kuhlii,Pipistrellus,Vespertilionidae,Chiroptera,Mammalia,TRUE
1001556,Pipistrellus nanulus,Pipistrellus,Vespertilionidae,Chiroptera,Mammalia,TRUE
59474,Pipistrellus pipistrellus,Pipistrellus,Vespertilionidae,Chiroptera,Mammalia,TRUE
61862,Plecotus auritus,Plecotus,Vespertilionidae,Chiroptera,Mammalia,TRUE
9600,Pongo pygmaeus,Pongo,Hominidae,Primates,Mammalia,TRUE
273791,Potamochoerus porcus,Potamochoerus,Suidae,Artiodactyla,Mammalia,TRUE
1159791,Praomys derooi,Praomys,Muridae,Rodentia,Mammalia,TRUE
209866,Praomys jacksoni,Praomys,Muridae,Rodentia,Mammalia,TRUE
209867,Praomys misonnei,Praomys,Muridae,Rodentia,Mammalia,TRUE
209869,Praomys tullbergi,Praomys,Muridae,Rodentia,Mammalia,TRUE
2778567,Pseudoromicia brunnea,Pseudoromicia,Vespertilionidae,Chiroptera,Mammalia,TRUE
3370648,Pseudoromicia tenuipinnis,Pseudoromicia,Vespertilionidae,Chiroptera,Mammalia,TRUE
94956,Pteronotus davyi,Pteronotus,Mormoopidae,Chiroptera,Mammalia,TRUE
59476,Pteronotus parnellii,Pteronotus,Mormoopidae,Chiroptera,Mammalia,TRUE
118856,Pteronotus personatus,Pteronotus,Mormoopidae,Chiroptera,Mammalia,TRUE
9402,Pteropus alecto,Pteropus,Pteropodidae,Chiroptera,Mammalia,TRUE
328804,Pteropus conspicillatus,Pteropus,Pteropodidae,Chiroptera,Mammalia,TRUE
166054,Pteropus lylei,Pteropus,Pteropodidae,Chiroptera,Mammalia,TRUE
132908,Pteropus vampyrus,Pteropus,Pteropodidae,Chiroptera,Mammalia,TRUE
270475,Pycnonotus plumosus,Pycnonotus,Pycnonotidae,Passeriformes,Aves,TRUE
310352,Pygathrix nigripes,Pygathrix,Cercopithecidae,Primates,Mammalia,TRUE
83752,Rattus argentiventer,Rattus,Muridae,Rodentia,Mammalia,TRUE
34854,Rattus exulans,Rattus,Muridae,Rodentia,Mammalia,TRUE
435406,Rattus hoffmanni,Rattus,Muridae,Rodentia,Mammalia,TRUE
69075,Rattus losea,Rattus,Muridae,Rodentia,Mammalia,TRUE
10116,Rattus norvegicus,Rattus,Muridae,Rodentia,Mammalia,TRUE
10117,Rattus rattus,Rattus,Muridae,Rodentia,Mammalia,TRUE
35732,Rattus tanezumi,Rattus,Muridae,Rodentia,Mammalia,TRUE
2683850,Rattus xanthurus,Rattus,Muridae,Rodentia,Mammalia,TRUE
226822,Ratufa bicolor,Ratufa,Sciuridae,Rodentia,Mammalia,TRUE
320431,Rhinolophus acuminatus,Rhinolophus,Rhinolophidae,Chiroptera,Mammalia,TRUE
59477,Rhinolophus affinis,Rhinolophus,Rhinolophidae,Chiroptera,Mammalia,TRUE
249024,Rhinolophus alcyone,Rhinolophus,Rhinolophidae,Chiroptera,Mammalia,TRUE
76834,Rhinolophus arcuatus,Rhinolophus,Rhinolophidae,Chiroptera,Mammalia,TRUE
519037,Rhinolophus blasii,Rhinolophus,Rhinolophidae,Chiroptera,Mammalia,TRUE
59478,Rhinolophus clivosus,Rhinolophus,Rhinolophidae,Chiroptera,Mammalia,TRUE
867891,Rhinolophus coelophyllus,Rhinolophus,Rhinolophidae,Chiroptera,Mammalia,TRUE
178895,Rhinolophus creaghi,Rhinolophus,Rhinolophidae,Chiroptera,Mammalia,TRUE
109476,Rhinolophus euryale,Rhinolophus,Rhinolophidae,Chiroptera,Mammalia,TRUE
59479,Rhinolophus ferrumequinum,Rhinolophus,Rhinolophidae,Chiroptera,Mammalia,TRUE
519039,Rhinolophus landeri,Rhinolophus,Rhinolophidae,Chiroptera,Mammalia,TRUE
188570,Rhinolophus lepidus,Rhinolophus,Rhinolophidae,Chiroptera,Mammalia,TRUE
342862,Rhinolophus mehelyi,Rhinolophus,Rhinolophidae,Chiroptera,Mammalia,TRUE
188571,Rhinolophus pearsonii,Rhinolophus,Rhinolophidae,Chiroptera,Mammalia,TRUE
159858,Rhinolophus pusillus,Rhinolophus,Rhinolophidae,Chiroptera,Mammalia,TRUE
479477,Rhinolophus rex,Rhinolophus,Rhinolophidae,Chiroptera,Mammalia,TRUE
188572,Rhinolophus rex,Rhinolophus,Rhinolophidae,Chiroptera,Mammalia,TRUE
608708,Rhinolophus shameli,Rhinolophus,Rhinolophidae,Chiroptera,Mammalia,TRUE
89399,Rhinolophus sinicus,Rhinolophus,Rhinolophidae,Chiroptera,Mammalia,TRUE
476589,Rhinolophus thomasi,Rhinolophus,Rhinolophidae,Chiroptera,Mammalia,TRUE
430492,Rhinolophus trifoliatus,Rhinolophus,Rhinolophidae,Chiroptera,Mammalia,TRUE
138707,Rhinophylla pumilio,Rhinophylla,Phyllostomidae,Chiroptera,Mammalia,TRUE
124756,Rhinopoma hardwickii,Rhinopoma,Rhinopomatidae,Chiroptera,Mammalia,TRUE
226571,Rhinosciurus laticaudatus,Rhinosciurus,Sciuridae,Rodentia,Mammalia,TRUE
53275,Rhizomys pruinosus,Rhizomys,Spalacidae,Rodentia,Mammalia,TRUE
146130,Rhizomys sinensis,Rhizomys,Spalacidae,Rodentia,Mammalia,TRUE
249017,Rhynchonycteris naso,Rhynchonycteris,Emballonuridae,Chiroptera,Mammalia,TRUE
9407,Rousettus aegyptiacus,Rousettus,Pteropodidae,Chiroptera,Mammalia,TRUE
58083,Rousettus amplexicaudatus,Rousettus,Pteropodidae,Chiroptera,Mammalia,TRUE
9408,Rousettus leschenaultii,Rousettus,Pteropodidae,Chiroptera,Mammalia,TRUE
150086,Ruwenzorisorex suncoides,Ruwenzorisorex,Soricidae,Eulipotyphla,Mammalia,TRUE
30586,Saguinus midas,Saguinus,Cebidae,Primates,Mammalia,TRUE
9515,Sapajus apella,Sapajus,Cebidae,Primates,Mammalia,TRUE
258952,Scotophilus dinganii,Scotophilus,Vespertilionidae,Chiroptera,Mammalia,TRUE
159339,Scotophilus heathii,Scotophilus,Vespertilionidae,Chiroptera,Mammalia,TRUE
153297,Scotophilus kuhlii,Scotophilus,Vespertilionidae,Chiroptera,Mammalia,TRUE
249034,Scotophilus leucogaster,Scotophilus,Vespertilionidae,Chiroptera,Mammalia,TRUE
258953,Scotophilus nux,Scotophilus,Vespertilionidae,Chiroptera,Mammalia,TRUE
192403,Sturnira erythromos,Sturnira,Phyllostomidae,Chiroptera,Mammalia,TRUE
27660,Sturnira lilium,Sturnira,Phyllostomidae,Chiroptera,Mammalia,TRUE
192405,Sturnira ludovici,Sturnira,Phyllostomidae,Chiroptera,Mammalia,TRUE
9378,Suncus murinus,Suncus,Soricidae,Eulipotyphla,Mammalia,TRUE
1936103,Sundamys infraluteus,Sundamys,Muridae,Rodentia,Mammalia,TRUE
83761,Sundamys muelleri,Sundamys,Muridae,Rodentia,Mammalia,TRUE
1620830,Sundasciurus hippurus,Sundasciurus,Sciuridae,Rodentia,Mammalia,TRUE
1002722,Sundasciurus lowii,Sundasciurus,Sciuridae,Rodentia,Mammalia,TRUE
9823,Sus scrofa,Sus,Suidae,Artiodactyla,Mammalia,TRUE
119562,Sylvicapra grimmia,Sylvicapra,Bovidae,Artiodactyla,Mammalia,TRUE
9438,Tadarida brasiliensis,Tadarida,Molossidae,Chiroptera,Mammalia,TRUE
45639,Tadorna ferruginea,Tadorna,Anatidae,Anseriformes,Aves,TRUE
3049457,Taeromys dominator,Taeromys,Muridae,Rodentia,Mammalia,TRUE
463807,Taphozous longimanus,Taphozous,Emballonuridae,Chiroptera,Mammalia,TRUE
302395,Taphozous mauritianus,Taphozous,Emballonuridae,Chiroptera,Mammalia,TRUE
187003,Taphozous melanopogon,Taphozous,Emballonuridae,Chiroptera,Mammalia,TRUE
1381355,Taphozous perforatus,Taphozous,Emballonuridae,Chiroptera,Mammalia,TRUE
58087,Thoopterus nigrescens,Thoopterus,Pteropodidae,Chiroptera,Mammalia,TRUE
10169,Thryonomys swinderianus,Thryonomys,Thryonomyidae,Rodentia,Mammalia,TRUE
271260,Trachypithecus germaini,Trachypithecus,Cercopithecidae,Primates,Mammalia,TRUE
329870,Triaenops persicus,Triaenops,Rhinonycteridae,Chiroptera,Mammalia,TRUE
9395,Tupaia glis,Tupaia,Tupaiidae,Scandentia,Mammalia,TRUE
70687,Tupaia tana,Tupaia,Tupaiidae,Scandentia,Mammalia,TRUE
258959,Tylonycteris pachypus,Tylonycteris,Vespertilionidae,Chiroptera,Mammalia,TRUE
27663,Uroderma bilobatum,Uroderma,Phyllostomidae,Chiroptera,Mammalia,TRUE
9642,Ursus thibetanus,Ursus,Ursidae,Carnivora,Mammalia,TRUE
148074,Vampyrum spectrum,Vampyrum,Phyllostomidae,Chiroptera,Mammalia,TRUE
105273,Vespertilio sinensis,Vespertilio,Vespertilionidae,Chiroptera,Mammalia,TRUE
101278,Xanthonycticebus pygmaeus,Xanthonycticebus,Lorisidae,Primates,Mammalia,TRUE
38527,abramis brama,abramis,leuciscidae,cypriniformes,actinopteri,TRUE
1615796,abrothrix hirta,abrothrix,cricetidae,rodentia,mammalia,TRUE
29094,abrothrix longipilis,abrothrix,cricetidae,rodentia,mammalia,TRUE
29098,abrothrix olivaceus,abrothrix,cricetidae,rodentia,mammalia,TRUE
682468,abrothrix sanborni,abrothrix,cricetidae,rodentia,mammalia,TRUE
229088,abudefduf bengalensis,abudefduf,pomacentridae,,actinopteri,TRUE
57777,acanthemblemaria crockeri,acanthemblemaria,chaenopsidae,blenniiformes,actinopteri,TRUE
54769,acanthis flammea,acanthis,fringillidae,passeriformes,aves,TRUE
8177,acanthopagrus latus,acanthopagrus,sparidae,spariformes,actinopteri,TRUE
72011,acanthopagrus schlegelii,acanthopagrus,sparidae,spariformes,actinopteri,TRUE
239748,acanthophis rugosus,acanthophis,elapidae,squamata,lepidosauria,TRUE
670521,acanthurus bariene,acanthurus,acanthuridae,acanthuriformes,actinopteri,TRUE
238051,acanthurus dussumieri,acanthurus,acanthuridae,acanthuriformes,actinopteri,TRUE
175435,acanthurus triostegus,acanthurus,acanthuridae,acanthuriformes,actinopteri,TRUE
261198,accipiter cooperii,accipiter,accipitridae,accipitriformes,aves,TRUE
387794,accipiter fasciatus,accipiter,accipitridae,accipitriformes,aves,TRUE
258530,accipiter gularis,accipiter,accipitridae,accipitriformes,aves,TRUE
211598,accipiter nisus,accipiter,accipitridae,accipitriformes,aves,TRUE
56330,accipiter striatus,accipiter,accipitridae,accipitriformes,aves,TRUE
210844,accipiter trivirgatus,accipiter,accipitridae,accipitriformes,aves,TRUE
58057,acerodon celebensis,acerodon,pteropodidae,chiroptera,mammalia,TRUE
80791,acheilognathus macropterus,acheilognathus,acheilognathidae,cypriniformes,actinopteri,TRUE
32536,acinonyx jubatus,acinonyx,felidae,carnivora,mammalia,TRUE
27689,acipenser baerii,acipenser,acipenseridae,acipenseriformes,actinopteri,TRUE
101767,acipenser baerii,acipenser,acipenseridae,acipenseriformes,actinopteri,TRUE
7907,acipenser brevirostrum,acipenser,acipenseridae,acipenseriformes,actinopteri,TRUE
41871,acipenser fulvescens,acipenser,acipenseridae,acipenseriformes,actinopteri,TRUE
7902,acipenser gueldenstaedtii,acipenser,acipenseridae,acipenseriformes,actinopteri,TRUE
42330,acipenser naccarii,acipenser,acipenseridae,acipenseriformes,actinopteri,TRUE
36177,acipenser oxyrinchus,acipenser,acipenseridae,acipenseriformes,actinopteri,TRUE
7906,acipenser ruthenus,acipenser,acipenseridae,acipenseriformes,actinopteri,TRUE
7903,acipenser stellatus,acipenser,acipenseridae,acipenseriformes,actinopteri,TRUE
7904,acipenser transmontanus,acipenser,acipenseridae,acipenseriformes,actinopteri,TRUE
10068,acomys cahirinus,acomys,muridae,rodentia,mammalia,TRUE
60744,acomys dimidiatus,acomys,muridae,rodentia,mammalia,TRUE
83762,acomys kempi,acomys,muridae,rodentia,mammalia,TRUE
81631,acomys subspinosus,acomys,muridae,rodentia,mammalia,TRUE
37436,acomys wilsoni,acomys,muridae,rodentia,mammalia,TRUE
51850,acrantophis dumerili,acrantophis,boidae,squamata,lepidosauria,TRUE
451382,acridotheres cristatellus,acridotheres,sturnidae,passeriformes,aves,TRUE
279927,acridotheres tristis,acridotheres,sturnidae,passeriformes,aves,TRUE
317300,acris crepitans,acris,hylidae,anura,amphibia,TRUE
68474,acrocephalus dumetorum,acrocephalus,sylviidae,passeriformes,aves,TRUE
52609,acrocephalus schoenobaenus,acrocephalus,sylviidae,passeriformes,aves,TRUE
48156,acrocephalus scirpaceus,acrocephalus,sylviidae,passeriformes,aves,TRUE
2233869,acropoma japonicum,acropoma,acropomatidae,acropomatiformes,actinopteri,TRUE
335395,actinemys marmorata,actinemys,emydidae,testudines,,TRUE
