tax_id,name
1230482,Aotus sp. LC-2012
2706470,Cephalophus sp. BXL008
1954399,Muntiacus sp. VIE4
1954421,Muntiacus sp. VIE12
1954425,Muntiacus sp. SRI1
436502,Tursiops sp. KB-2007
468678,Sousa sp. AU005
1087191,Sousa sp. HK6
121568,Lemniscomys zebra
2496238,Acomys cf. wilsoni KE030
2496242,Acomys cf. cineraceus KE708
1954430,Muntiacus sp. JAV13
1954441,Muntiacus sp. BOR6
1954445,Muntiacus sp. SUM4
1087185,Sousa sp. AUS5
2419796,Murinae sp. GK59
337224,Notomys fuscus
2603182,Praomys jacksoni complex sp. 'IIb'
2496216,Acomys cf. kempi ETH0332
81632,Acomys johannis
2496253,Acomys cf. kempi KE074
137711,Microtus multiplex
1954400,Muntiacus sp. THA2
1954449,Muntiacus sp. JAV16
2172890,Tachyoryctes splendens complex sp. 4 JK-2018
2590535,Arvicanthis aff. niloticus 'C2C4'
397752,Habromys schmidlyi
39410,Odocoileus sp.
2496222,Acomys cf. mullah ETH0060
548537,Zygodontomys microtinus
100383,Mus poschiavinus
1156403,Praomys sp. DB-2012
1890066,Thamnomys sp.
134908,Apodemus cf. fulvipectus
2545440,Monticolomys sp. AMCC103578
248014,Saccostomus sp. 41386
1158973,Microtus sp. BOLD:AAX4252
2478459,Eothenomys sp. BBS16022
184456,Oecomys sp. LBCE_1941
1003879,Neacomys sp. BOLD:AAA7034
1261107,Thallomys sp. VN-2012
1542950,Bandicota sp.
10187,Gerbillus sp.
1576794,Neodon sp. 2 WJ-2014
1002703,Nectomys sp. AVB-2011
492276,Oligoryzomys sp. B MUSA2625
132254,Oryzomys sp. Itabuna
411610,Thomasomys sp. AMNH 260422
208510,Papio cynocephalus x Papio anubis
1090915,Callicebus sp. MAS-2011
337587,Hylomyscus sp. VVN-2005.3
1003229,Rattus sp. BOLD:AAB6757
1003218,Niviventer sp. BOLD:AAA2719
2153457,Neacomys sp. MUSM 45717
171293,Macaca hecki x tonkeana
378196,Colobus vellerosus x angolensis
150249,Hylobates sp. TIB-201
288892,Hylobates sp. AMA-2004
2765893,Callithrix sp. 8 JM-2020
638937,Lagothrix sp. CCS-2009a
2044291,Funisciurus sp. DRC844
310402,Mus sp. 2000082
1390222,Mus sp. 1 TCB-2013
797616,Praomys sp. GGD-2010
2066590,Acomys sp. USNM Mamm 601470
863431,Oligoryzomys sp. RR-2010a
1967451,Cebus sp. 1 EG-2017
119628,Ateles sp. haplotype Abh9
2044292,Funisciurus sp. DRC1096
2044296,Funisciurus sp. DRC993
2032614,Funisciurus sp. rope_squirrel_15
1652701,Allactaga sp. Kazakhstan
1582480,Mus sp. Harenna
1582482,Mus sp. Koi River
2590534,Arvicanthis sp. 'Metahara'
491864,Parotomys sp. H_656
81634,Steatomys sp.
887137,Peromyscus sp. CAK-2010
2032611,Funisciurus sp. rope_squirrel_12
2171713,Jaculus sp. 'ex gr jaculus'
186842,Mus musculus x Mus spretus
2448873,Mastomys sp. DPL-2017
1003216,Niviventer sp. ABBM157-05
1003217,Niviventer sp. BOLD:AAB2209
870961,Arvicanthis sp. GGD-2010
2716780,Taeromys sp. n. KR-2020
2721781,Cricetomys sp. 14RD1513
1925246,Peromyscus sp. 1 NO-2016
548867,Zygodontomys sp. 2 PGG-2008a
2597257,Oligoryzomys sp. CIT 683
164651,Trachypithecus pileatus
2719126,Epomophorus sp. MNHN ZM 2011-726
1480181,Leopoldamys sp. L1
491878,Vandeleuria sp. KCR-2008
2501383,Stenocephalemys sp. A DK-2019
1571109,Niviventer sp.
1082187,Petromyscus sp. WM-2011
382396,Peromyscus sp. LMT-2006
2153461,Neacomys sp. INPA 3056
1003880,Neusticomys sp. BOLD:AAI3081
2695255,Thomasomys sp. MEPN12722
2093836,Sapajus sp. 10 FD-2018
119632,Ateles sp. haplotype Afr19
1665534,Allactaga sp. YY-2015
106350,Myospalax sp.
980875,Hylomyscus sp. CIV1227
1582505,Mus cf. gratus TA-2014
2593117,Rattus sp. KINA360
2066586,Acomys sp. USNM Mamm 602552
1391532,Phyllotis sp. 1 GDE-2013
484375,Necromys sp. OMNH 34515
1945559,Papio kindae x Papio ursinus griseipes
438763,Myospalax sp. smith
1582502,Mus cf. baoulei West
1003222,Niviventer sp. BOLD:AAA8157
2496221,Acomys sp. cahirinus group-N Ethiopia
1564268,Gerbillus sp. AN-2014
1390221,Gerbillus sp. 1 TCB-2013
248004,Saccostomus sp. 13777
2494724,Dendromus sp. 17_02 DK-2018
2028315,Eothenomys sp. 1 SJS-2017
2478451,Eothenomys sp. LJS16001
2478456,Eothenomys sp. JYBCP0318
37019,Oligoryzomys sp.
752754,Deltamys sp. LLM-2010a
2695253,Thomasomys sp. QCAZ17490/MECN5853
2765897,Callithrix sp. 12 JM-2020
2014926,Myonycteris sp. TLG-2017
221701,Tamiasciurus sp. 5813
857471,Berylmys sp. Be2b MP-2010
229288,Mus gratus
2593119,Rattus sp. KINA620
1239840,Mastomys sp. IN-2012
2590533,Arvicanthis sp. 'Menangesha'
2592600,Arvicanthis sp. 'Masai Mara'
1684763,Gerbillus sp. MH-2015
347532,Tatera sp. TTS-2005
1472360,Peromyscus sp. YES-2014
431888,Juliomys sp. MBML 2783
378671,Calomys sp. LBCE5583
744437,Trachypithecus francoisi x poliocephalus
2093840,Sapajus sp. M39 FD-2018
119631,Ateles sp. haplotype Agsubspp. 16
1430417,Callosciurus sp. 2 MG-2013
2661598,Funisciurus sp. LIK280
2032618,Funisciurus sp. rope_squirrel_19
458859,Myospalax sp. Bohang h8
2042658,Stenocephalemys sp. A AB-2017
666517,Praomys sp. DJ043
1383892,Rattus sp. R3 AL-2013
122204,Arvicanthis sp. Koumbala
2066587,Acomys sp. USNM Mamm 601466
2481077,Meriones sp. n. MAO-2018
248006,Saccostomus sp. 50664
2478460,Eothenomys sp. BBS16023
89128,Wilfredomys sp.
2079783,Neacomys sp. MZUSP 29540
1974206,Neacomys sp. MUSM 45054
1391534,Phyllotis sp. 3 GDE-2013
2695259,Thomasomys sp. QCAZ16328
271261,Trachypithecus barbei
2765900,Callithrix sp. 15 JM-2020
1898389,Epomops sp.
2696706,Hylomyscus sp. 1 VVN-2020
1297757,Rattus sp. 110316-1
2517234,Apomys sp. Mt. Abra de Ilog
2496218,Acomys sp. ignitus group-Babile
485402,Uranomys sp. TZ-11126
2494725,Dendromus sp. 02_Rb DK-2018
1437471,Oecomys sp.
168259,Macaca maura x tonkeana
2765886,Callithrix sp. 1 JM-2020
100754,Saguinus sp.
1561164,Saimiri sp.
363600,Glaucomys sp. CAM-2005
99849,Spermophilus sp.
999952,Maxomys sp. MTNA-2011
1003215,Niviventer sp. ABBM166-05
1439716,Niviventer sp. 1 LL-2013
1736627,Calomyscus sp. group D SAk-2015
184063,Oryzomys sp.
2766945,Euryoryzomys sp. MTR048
1967465,Saimiri sp. 2 EG-2017
1967466,Saimiri sp. 3 EG-2017
458863,Myospalax sp. Ganbuta h11
980874,Hylomyscus sp. CIV839
980876,Hylomyscus sp. CIV843
2042646,Myomyscus sp. ETH1022
270354,Mus sp. Chypre
2661594,Thamnomys sp. LIK165
2721783,Lophuromys sp. 14RD1647_14RD1649
2249740,Gerbilliscus sp. CK-2018
2478458,Eothenomys sp. BBS16010
97218,Peromyscus sp.
1003882,Oecomys sp. BOLD:AAD5395
1002705,Oryzomys sp. AVB-2011
241147,Tylomys sp. USNM 464887
2765890,Callithrix sp. 5 JM-2020
2765894,Callithrix sp. 9 JM-2020
1967456,Lagothrix sp. EG-2017
1966385,Sundasciurus sp. FPF-2017
2044297,Funisciurus sp. DRC995
485403,Uranomys sp. TZ-11125
319811,Eliurus sp. C24
245181,Calomys sp. CRB 1590
2695258,Thomasomys sp. QCAZ16231
280856,Hylobates sp. IGL-2004
116962,Callicebus sp.
2044295,Funisciurus sp. DRC1109
2032613,Funisciurus sp. rope_squirrel_14
221702,Glaucomys sp. 4660
858503,Rattus cf. losea MP-2010
1003213,Niviventer sp. BM248-03
1003221,Niviventer sp. BOLD:AAE2315
261755,Acomys sp. TTS-2004
248001,Saccostomus sp. ZM15
248008,Saccostomus sp. 13823
2053724,Mindomys sp. QCAZ 8720
1244562,Oligoryzomys sp. RT-2012
9485,Callithrix sp.
119629,Ateles sp. haplotype Abh10
2661595,Funisciurus sp. LIK194
2518367,Mus musculus domesticus x Mus spretus
2028313,Thallomys sp. SJS-2017
1090578,Mastomys sp. 07ZR7#28
1090584,Mastomys sp. 10ZRD#34
2517236,Apomys sp. Mt. Wood
1127376,Maxomys sp. RG072
1330390,Maxomys sp. 1 JAE-2013
1078250,Pogonomys sp. LMB-2011
243069,Parotomys sp. H656
2661596,Grammomys sp. LIK243
248013,Saccostomus sp. 42036
431882,Juliomys sp. UFMG 3173
2053727,Rhipidomys sp. MEPN 12114
2593116,Chiropodomys sp. KINA618
261874,Apodemus sp. TTS-2004c
333392,Grammomys sp. MNHN 1999-293
309720,Taterillus sp. R13090
2545439,Monticolomys sp. AMCC103454
248011,Saccostomus sp. 41414
1239842,Steatomys sp. IN-2012
10038,Mesocricetus sp.
2175847,Phodopus sp. 'ex gr sungorus'
156200,Abrothrix sp. FMNH129874
2419856,Oecomys sp. MUSM 11013
1002702,Neacomys sp. AVB-2011
2153459,Neacomys sp. MUSM 15994
2116606,Necromys sp.
217956,Callithrix sp. DB-2003
491862,Otomys sp. ABTC:65830
858504,Rattus sp. R3 MP-2010
1090579,Mastomys sp. 08ZR8#2
270679,Aethomys sp. AD256
248009,Saccostomus sp. 13830
946131,Eligmodontia sp. AES-2011
1003888,Oryzomys sp. BOLD:AAD6027
2765889,Callithrix sp. 4 JM-2020
2765891,Callithrix sp. 6 JM-2020
2704457,Cacajao sp. CTGAM5666
119630,Ateles sp. haplotype Abh11
2032617,Funisciurus sp. rope_squirrel_18
1003228,Rattus sp. BOLD:AAA5929
238011,Apomys sp. B
2066588,Acomys sp. USNM Mamm 601468
1267183,Acomys sp. BNW-2012
1096280,Deltamys sp. Esmeralda/GDE-2011
9517,Cebus sp.
1967450,Ateles sp. EG-2017
2032615,Funisciurus sp. rope_squirrel_16
2545425,Allactaga sp. A-20-mk1
458861,Myospalax sp. Donggou h23
2696708,Hylomyscus sp. 7 VVN-2020
289184,Apodemus sp. Kyrgyzstan 100
1003852,Maxomys sp. BOLD:AAA7281
1090587,Steatomys sp. 10ZRD#39
1608534,Kunsia sp. ULB-2015b
997495,Oecomys sp. RGR-2011
1974207,Neacomys sp. MUSM 45053
1945558,Papio kindae x Papio cynocephalus
2765888,Callithrix sp. 3 JM-2020
2093835,Sapajus sp. 9 FD-2018
123371,Tachyoryctes sp.
1427143,Hylomyscus sp. 1 TCD-2013
857470,Maxomys sp. 1 MP-2010
1003214,Niviventer sp. BOLD:AAD7937
2066594,Acomys sp. USNM Mamm 601477
1348296,Eliurus sp. 2 JJS-2013
1559514,Cricetomys sp. 3 PG-2014
502961,Pongo abelii x pygmaeus
2765899,Callithrix sp. 14 JM-2020
2448060,Dephomys sp. USNM 584604
1582503,Mus cf. callewaerti TA-2014
309715,Tatera sp. KE102
309716,Tatera sp. KIK1703
248003,Saccostomus sp. ZM9
248010,Saccostomus sp. 41392
1157644,Cricetomys sp. 3 AO-2012
478560,Holochilus sp. TK53509
1325297,Eligmodontia sp. 1 JCM-2013
160457,Calomys sp.
90381,Macaca brunnescens
1194332,Pygathrix cinerea 1 RL-2012
1967452,Cebus sp. 2 EG-2017
337586,Hylomyscus sp. VVN-2005.2
1239839,Lemniscomys sp. IN-2012
2496223,Acomys sp. A (cahirinus group)
2478452,Eothenomys sp. LJS16014
2153458,Neacomys sp. MUSM 17717
2695261,Thomasomys sp. QCAZ16330
1758239,Callimico sp.
1861705,Callicebus sp. 2 MH-2016
2704458,Pithecia sp. UFPA Pit22
858499,Niviventer sp. 2 MP-2010
1003219,Niviventer sp. ABBM177-05
2496211,Acomys sp. ignitus group-SE Ethiopia
270680,Tatera sp. AD255
2028316,Eothenomys sp. 2 SJS-2017
1665533,Myodes sp. YY-2015
1003887,Oryzomys sp. BOLD:AAB2003
89136,Rhipidomys sp. 2
2695262,Thomasomys sp. SF15
2765903,Callithrix sp. 18 JM-2020
1261108,Hylomyscus sp. 3 VN-2012
1003227,Rattus sp. BOLD:AAH3526
2593118,Rattus sp. KINA1120
1003853,Maxomys sp. BOLD:AAI1690
1002001,Niviventer sp. LLL-2011
61152,Aethomys sp.
186472,Taterillus sp. PC2002
2028312,Monticolomys sp. SJS-2017
247999,Saccostomus sp. 50137
1003886,Oryzomys sp. BOLD:AAA2991
1541204,Deltamys sp. ALL-2014
1194335,Rhinopithecus bieti 2 RL-2012
425245,Hylobates sp. PS-2007
1090916,Cebus sp. MAS-2011
2093839,Sapajus sp. M12 FD-2018
2719127,Epomophorus sp. MNHN ZM 2011-760
1539478,Peromyscus sp. 4 CLG-2014
322713,Peromyscus sp. TK93599
1391533,Phyllotis sp. 2 GDE-2013
378672,Calomys sp. LBCE5556
1861704,Callicebus sp. 1 MH-2016
1665535,Dipus sp. YY-2015
1194074,Rhizomys sp. TCZ-2012
289185,Apodemus sp. Syria 334
1090586,Mastomys sp. 10ZRD#38
2066596,Acomys sp. USNM Mamm 601496
644972,Tatera sp. IIB-2009a
2028314,Calomyscus sp. SJS-2017
1088705,Petromyscus sp. RWM-2011
2053726,Nephelomys sp. MEPN 12133
140762,Akodon varius
1003883,Oecomys sp. BOLD:AAD5396
431883,Juliomys sp. MN 69752
1523245,Ototylomys sp. TAGG-2014
1472258,Chiropotes sp. ZFMK_2008.244
1090917,Chiropotes sp. MAS-2011
269772,Ateles sp. KO-2004
2696863,Chiropodomys sp. CBGP R4959
1100086,Gerbillus sp. LG-2011
2478457,Eothenomys sp. BBS16003
931252,Neotomodon sp. JBL-2010
389470,Akodon sp. MJS-2006
1974205,Neacomys sp. MVZ 155299
492277,Oligoryzomys sp. 1 MIC210
1003885,Oryzomys sp. BOLD:AAA1671
2695252,Thomasomys sp. QCAZ17489/MECN5852
2695257,Thomasomys sp. QCAZ16230
2765902,Callithrix sp. 17 JM-2020
1090919,Saimiri sp. MAS-2011
2704455,Chiropotes sp. CTGAM5663
119633,Ateles sp. haplotype Afr20
368737,Spalax sp. MMS-2006
1582506,Mus cf. kasaicus TA-2014
1078249,Rattus sp. LMB-2011
1926540,Niviventer sp. 3 BZ-2016
1488248,Niviventer sp. LL-2014a
2661591,Grammomys sp. LIK94
270677,Tatera sp. AD254
1890213,Gerbilliscus sp. Babile
1788385,Meriones sp. HK-2016
2053725,Nephelomys sp. FMNH 219795
378674,Calomys sp. CEG40
1725227,Thomasomys sp. JMB-2015
89113,Thomasomys sp.
281405,Macaca balantak x tonkeana
2765898,Callithrix sp. 13 JM-2020
260575,Saguinus sp. T1030
1582481,Mus sp. Kiwit
106347,Saccostomus sp.
1559513,Cricetomys sp. 1 PG-2014
2478455,Eothenomys sp. JYBCP0317
322712,Peromyscus sp. TK47890
157544,Zygodontomys sp. CRB2036
48014,Oecomys sp. JUR 354
1003884,Oryzomys sp. ABECB083-08
2695263,Thomasomys sp. QCAZ17493/MEPN12053
2736752,Chiropotes sp. CTGAM5363
119638,Ateles sp. haplotype Abh19
119640,Ateles sp. haplotype Afr27
2032610,Funisciurus sp. rope_squirrel_11
337585,Hylomyscus sp. VVN-2005.1
481680,Mus musculus x Mus caroli
71813,Rattus sp. 71813
68896,Rattus sp. T-612
1003851,Maxomys sp. BOLD:AAI1689
1392813,Calomyscus sp. 1 JJS-2013
248012,Saccostomus sp. 41623
2478461,Eothenomys sp. BBS16028
1002704,Oecomys sp. AVB-2011
2079784,Neacomys sp. MTR 12842
431884,Juliomys sp. MZUSP 33170
478559,Oryzomys sp. RMT4695
1967463,Saguinus sp. EG-2017
2066585,Acomys sp. USNM Mamm 602557
333391,Acomys sp. MNHN 2000-054
248007,Saccostomus sp. 13822
1890061,Dendromus sp.
1444285,Neotoma sp. 25308
157543,Zygodontomys sp. CRB2035
1974208,Neacomys sp. 1 DVR-2017
352468,Oryzomys sp. TK113513
1734929,Euryoryzomys sp. ALA-2015
1945556,Papio anubis x Papio cynocephalus
2044298,Funisciurus sp. DRC1016
1582508,Mus cf. setulosus West
1582507,Mus cf. proconodon TA-2014
2042654,Stenocephalemys sp. 'pseudogriseicauda'
1003230,Rattus sp. BOLD:AAE2315
1003220,Niviventer sp. BOLD:AAA2718
2066595,Acomys sp. USNM Mamm 601495
309717,Tatera sp. KIK1704
1147106,Peromyscus sp. BOLD:AAA3869
431886,Juliomys sp. AB 258
132255,Oryzomys sp. Joao Pessoa
1106961,Oryzomys sp. BOLD:AAA2984
2695260,Thomasomys sp. QCAZ16329
2093837,Sapajus sp. 22 FD-2018
1748265,Callosciurus sp. 2 AG-2015
458864,Myospalax sp. Machang h10
1890198,Mus cf. callewaerti
666518,Praomys sp. LEG0176
1926542,Niviventer sp. 5 BZ-2016
1003212,Niviventer sp. BM250-03
122201,Grammomys sp. Berega
1890199,Gerbilliscus sp.
247998,Saccostomus sp. 50064
248005,Saccostomus sp. 50709
10031,Cricetulus sp.
1385986,Peromyscus sp. 1 HMH-2013
1868320,Oecomys sp. JSB-2016a
1554458,Oecomys sp. CMV-2014
431885,Juliomys sp. AB 196
245184,Oryzomys sp. CRB 968
2765892,Callithrix sp. 7 JM-2020
2696707,Hylomyscus sp. 2 VVN-2020
186193,Mus fragilicauda
273920,Mus cf. saxicola
1093803,Otomys sp. SMa-2011
2739838,Rattus sp. NH 2147
261873,Apodemus sp. TTS-2004b
1706393,Acomys sp. AVDS-2015
2066593,Acomys sp. USNM Mamm 601474
1962395,Neacomys sp. 'clade 3'
48669,Sciurus sp.
458862,Myospalax sp. Donggou h26
1582504,Mus cf. gerbillus TA-2014
592722,Mus sp. YC-2009
2714119,Stenocephalemys sp. A VK-2020
1003231,Rattus sp. BOLD:AAH3528
61158,Arvicanthis sp.
1736629,Calomyscus sp. group B SAk-2015
1335632,Eliurus sp. 1 JJS-2013
1967460,Peromyscus sp. EG-2017
1962396,Neacomys sp. 'clade 6'
1090914,Callimico sp. MAS-2011
119639,Ateles sp. haplotype Agp13
2044293,Funisciurus sp. DRC1097
2032616,Funisciurus sp. rope_squirrel_17
261875,Apodemus sp. TTS-2004d
1157642,Cricetomys sp. 1 AO-2012
2478450,Eothenomys sp. SM15005
1576793,Neodon sp. 1 WJ-2014
1003296,Peromyscus sp. BOLD:AAI2466
2419854,Neacomys sp. MUSM 44962
1106474,Nectomys sp. BOLD:AAM5477
492278,Oligoryzomys sp. 2 MIC203
90384,Macaca nigrescens
281404,Macaca balantak
1890065,Thallomys sp.
2593120,Rattus sp. KINA776
858498,Niviventer sp. 1 MP-2010
333744,Phloeomys sp. Bronx Zoo 931040 2000-298
752757,Calomys sp. LLM-2010a
398439,Oligoryzomys sp. MN37756
2766944,Euryoryzomys sp. MTR046
866551,Rhipidomys sp. RGR-2010d
2765895,Callithrix sp. 10 JM-2020
2042645,Myomyscus sp. ETH0898
2448885,Mus sp. musculoides-minutoides DPL-2017
2448864,Aethomys sp. DPL-2017
121589,Grammomys sp.
689412,Peromyscus sp. LSG-2009a
1106473,Nectomys sp. BOLD:AAC2628
478558,Oryzomys sp. RMT4689
2023128,Hylobates sp. OH-2017
458858,Myospalax sp. Ashinu h85
1494609,Berylmys sp. AEB-2014
1582483,Mus sp. Nyika
1127377,Maxomys sp. TK152861
2590532,Arvicanthis sp. 'ANI6'
332671,Phloeomys sp. RMA-2005
2448871,Grammomys sp. DPL-2017
2066589,Acomys sp. USNM Mamm 601469
248000,Saccostomus sp. ZM3
1604309,Scapteromys sp. ULB-2015a
278713,Ateles sp. JPV-2004
1607863,Marmota sp. BOLD:ACO5372
270678,Aethomys sp. AD131
1795558,Paraleptomys sp. KCR-2016a
491865,Phloeomys sp. 931040
1736628,Calomyscus sp. group C SAk-2015
248002,Saccostomus sp. ZM35
1608535,Scapteromys sp. ULB-2015c
2419858,Oecomys sp. MUSM 43189
419588,Hylobates sp. ECACC MLA144
1874197,Sapajus sp.
2448059,Dephomys sp. USNM 584603
2715936,Stenocephalemys sp. A AB-2020
2517237,Apomys sp. Mt. Tallulah
238008,Apomys sp. F
2652759,Millardia sp. AA-2019
2066592,Acomys sp. USNM Mamm 601472
1116354,Gerbilliscus sp. ADM-2011
298897,Meriones sp. Garat An Njila
248015,Saccostomus sp. 404411
248016,Saccostomus sp. TZ502
319829,Steatomys sp. Gautuni
2478453,Eothenomys sp. LJS16012
306436,Akodon sp. MMP 2421
752758,Oligoryzomys sp. LLM-2010a
378195,Colobus vellerosus
2765896,Callithrix sp. 11 JM-2020
1758238,Chiropotes sp.
1748264,Callosciurus sp. 1 AG-2015
458857,Myospalax sp. Ashinu h79
1582479,Mus sp. Dakawa
2721784,Praomys sp. 14RD1511
1494610,Niviventer sp. AEB-2014
1518605,Grammomys sp. 13ZR68
485424,Grammomys sp. PC-2007
2066591,Acomys sp. USNM Mamm 601471
60743,Acomys sp.
1325461,Lemmus sp. 1 VKL-2013
431887,Juliomys sp. AB 187
164613,Tylomys sp.
2093838,Sapajus sp. M5 FD-2018
1758237,Pithecia sp.
1582509,Mus cf. tenellus TA-2014
490373,Rattus sp. RIL2R
2517235,Apomys sp. Mt. Mangibok
1002707,Peromyscus sp. AVB-2011
1497440,Oecomys sp. RVP-2014
184199,Oecomys sp. LBCE_1924
378673,Calomys sp. CEG41
119634,Ateles sp. haplotype Afr21
1751532,Dasymys sp.
1890045,Pelomys sp.
2478454,Eothenomys sp. JYBCP0310
1769195,Holochilus sp. 2 GDE-2015
927574,Zygodontomys sp. Isla Coiba
1962397,Neacomys sp. 'clade 7'
1945557,Papio anubis x Papio ursinus
458860,Myospalax sp. Donggou h21
1003854,Rattus sp. BOLD:AAB2208
122200,Arvicanthis sp. Kyambura
332678,Parotomys sp. RMA-2005
1041115,Gerbilliscus sp. VVN-2011
1775273,Peromyscus sp. CL-2015a
1541203,Oxymycterus sp. ALL-2014
1194333,Pygathrix cinerea 2 RL-2012
2765901,Callithrix sp. 16 JM-2020
238010,Apomys sp. AC
2496224,Acomys sp. B (cahirinus group)
2419857,Oecomys sp. MUSM 16001
66055,Presbytis senex
1194334,Rhinopithecus bieti 1 RL-2012
1967464,Saimiri sp. 1 EG-2017
1424282,Callosciurus sp. 1 MG-2013
2044294,Funisciurus sp. DRC1098
95728,Rattus sp. 95728
290246,Apodemus sp. Iran 74
261752,Apodemus sp. TTS-2004a
1926541,Niviventer sp. 4 BZ-2016
2721782,Lophuromys sp. 14RD1662_14RD1667_14RD1669
2527942,Monticolomys sp. MF-2019
2478449,Eothenomys sp. SM15004
1604307,Kunsia sp. ULB-2015a
245093,Wiedomys sp. CRB 1878
1903316,Chlorocebus aethiops x Chlorocebus pygerythrus
2765887,Callithrix sp. 2 JM-2020
2044299,Funisciurus sp. DRC1110
2032612,Funisciurus sp. rope_squirrel_13
531819,Tachyoryctes sp. DH-2008
1261110,Hylomyscus sp. 4 VN-2012
1116257,Praomys sp. ADM-2011
1003226,Rattus sp. BOLD:AAB2209
2593121,Rattus sp. KINA93
70830,Mastomys sp.
1078251,Melomys sp. LMB-2011
1380344,Arvicanthis sp. 1 GJK-2013
2066597,Acomys sp. USNM Mamm 601497
1157643,Cricetomys sp. 2 AO-2012
2153460,Neacomys sp. MUSM 15993
2591167,Oligoryzomys sp. MNLM1559
2695256,Thomasomys sp. MEPN12742
715502,Sigmodontomys sp. JDH-2010a
61183,Papio sp.
435467,Rattus sp. ABTC 47998
435462,Rattus sp. ABTC 47992
435442,Rattus sp. ABTC 44037
435474,Rattus sp. ABTC 49035
435450,Rattus sp. ABTC 45161
435469,Rattus sp. ABTC 48000
435454,Rattus sp. ABTC 47145
435482,Rattus sp. ABTC 64910
435457,Rattus sp. ABTC 47271
435461,Rattus sp. ABTC 47988
1144881,Cercopithecus sp. WMS-2012
435440,Rattus sp. ABTC 43906
435459,Rattus sp. ABTC 47307
435468,Rattus sp. ABTC 47999
435477,Rattus sp. ABTC 49306
9549,Macaca sp.
425246,Papio sp. PS-2007
2665953,Homo sapiens environmental sample
435460,Rattus sp. ABTC 47343
435463,Rattus sp. ABTC 47994
435485,Rattus sp. ABTC 8540
435446,Rattus sp. ABTC 44796
435483,Rattus sp. ABTC 8529
435464,Rattus sp. ABTC 47995
435448,Rattus sp. ABTC 44857
1859147,Rhinopithecus sp.
435452,Rattus sp. ABTC 45756
435476,Rattus sp. ABTC 49292
435478,Rattus sp. ABTC 64906
435449,Rattus sp. ABTC 44858
435443,Rattus sp. ABTC 44058
435444,Rattus sp. ABTC 44065
435481,Rattus sp. ABTC 64909
435436,Rattus sp. ABTC 42808
435447,Rattus sp. ABTC 44797
435439,Rattus sp. ABTC 43874
435479,Rattus sp. ABTC 64907
435466,Rattus sp. ABTC 47997
435438,Rattus sp. ABTC 43510
435471,Rattus sp. ABTC 48005
435473,Rattus sp. ABTC 48963
435453,Rattus sp. ABTC 45966
435465,Rattus sp. ABTC 47996
435472,Rattus sp. ABTC 48962
435451,Rattus sp. ABTC 45409
1090918,Chlorocebus sp. MAS-2011
325172,Colobus sp. MB-2005
288544,Colobus sp. DTG-2004
435441,Rattus sp. ABTC 44036
285280,Papio sp. Africa-2004
1778600,Semnopithecus sp.
580599,Trachypithecus sp.
435470,Rattus sp. ABTC 48004
435456,Rattus sp. ABTC 47232
435458,Rattus sp. ABTC 47273
435480,Rattus sp. ABTC 64908
435435,Rattus sp. ABTC 42503
435484,Rattus sp. ABTC 8536
435437,Rattus sp. ABTC 43216
435455,Rattus sp. ABTC 47224
1284216,Chlorocebus sp. TH-2013
2282232,Chlorocebus sp. LDS-2018
290591,Myoictis wavicus
1737130,Petrogale godmani x mareeba
63144,Myoictis wallacei
854704,Insectivora sp. BOLD:AAE7733
854703,Insectivora sp. BOLD:AAE7732
854687,Insectivora sp. BOLD:AAC6933
854702,Insectivora sp. BOLD:AAE7731
854706,Insectivora sp. BOLD:AAE8659
854697,Insectivora sp. BOLD:AAE3121
854708,Insectivora sp. BOLD:AAF1910
203684,Philander andersoni
854691,Insectivora sp. BOLD:AAC8530
854690,Insectivora sp. BOLD:AAC8529
1617258,bat environmental sample
854695,Insectivora sp. BOLD:AAD1370
854698,Insectivora sp. BOLD:AAE3153
854707,Insectivora sp. BOLD:AAE8662
854689,Insectivora sp. BOLD:AAC8528
854705,Insectivora sp. BOLD:AAE8658
854694,Insectivora sp. BOLD:AAD1369
854688,Insectivora sp. BOLD:AAC6934
854700,Insectivora sp. BOLD:AAE3163
854699,Insectivora sp. BOLD:AAE3162
854709,Insectivora sp. BOLD:AAJ0017
2586749,Dasypus beniensis
70699,unidentified monkey
854701,Insectivora sp. BOLD:AAE3164
169825,Loxodonta cyclotis x africana
372564,Monodelphis peruviana
854696,Insectivora sp. BOLD:AAD8808
2748642,Petaurus sp. KIM03
854692,Insectivora sp. BOLD:AAC8531
854693,Insectivora sp. BOLD:AAC9163
2748643,Petaurus sp. KIM02
927259,Choloepus didactylus x hoffmanni
533184,Euroscaptor malayana
246438,Tupaia salatana
2491732,Elasmotherium sibiricum
1090580,Rodentia sp. 09ZR5#43
862061,Rodentia sp. FCMUN033-09
69158,Rodentia sp.
433366,Monodelphis sp. BAC-2007a
182675,Scapanus townsendii
1007696,Hipposideros cf. pomona BOLD:AAS6441
1263312,Equus hemionus kulan x asinus
172271,Parahyaena brunnea
519445,Myotis watasei
1263311,Equus przewalskii x caballus
138978,Eptesicus regulus
144785,Sorex hydrodromus
186991,Hipposideros terasensis
268770,Cryptotis goldmani
317982,Crocidura monacha
283924,Lepus tolai
475185,Equus neogeus
1230393,Galerella nigrata x sanguinea
280975,Pteronotus pusillus
1263327,Equus grevyi x caballus
1752043,Murina fanjingshanensis
